q0, q1, q2, q3, q4, q5, q6
-0.000457529, -0.000726821, -0.000537937, -0.00060373, -0.000292541, 0.000169514, -0.000987844
-0.000954633, 0.000629077, -0.000358625, 0.000154326, 8.42324e-06, 0.000113009, 0.00056214
1.3192e-05, 0.000419384, 0.000317729, 0.000102884, 0.000446425, 7.53397e-05, 0.000883387
8.79465e-06, 0.000929204, 0.000861433, 6.85891e-05, 9.41661e-05, 0.000287585, 0.000317657
-0.000643751, -3.01449e-05, -7.53252e-05, 4.57261e-05, -0.000174582, -0.000520353, -0.000534214
0.000777259, -0.000576909, -0.000607029, -0.00117594, -0.000116388, -0.000109543, -8.48752e-05
-3.86395e-05, -0.000384606, 0.00080174, -0.000134347, 0.000159767, -7.30288e-05, -0.00103993
-2.57597e-05, -0.000256404, -0.00132155, -0.00585623, 0.000106511, 0.000426032, -0.000218567
-1.71731e-05, 0.000764122, 0.00291529, -0.00322469, -0.000166351, -0.000190697, -0.000891697
-0.00177469, 0.00100713, 0.000349713, -0.00319462, -0.000110901, -0.000127131, 0.00113486
-0.00238955, 0.00203852, 0.000611814, -0.00177655, -0.000718194, 0.000152605, 0.000756577
-0.000829528, 0.00328646, 0.00531122, -0.00029305, -0.000478796, 0.000339096, 2.96665e-05
0.00157988, 0.00606664, 0.00701757, 0.00205075, -0.000963457, -1.12952e-05, -0.000726208
0.00423527, 0.0065139, 0.00655221, 0.00179893, -0.000642305, 0.000229829, -0.000484138
0.000155801, 0.00724233, 0.00943892, 0.00342555, -0.000665562, 0.000153219, 0.000423226
-0.0010153, 0.00972504, 0.00718281, 0.00341979, -0.00152878, 0.000102146, 0.00051951
-2.17216e-05, 0.0135622, 0.00993856, 0.00246828, -0.00142609, 6.80974e-05, 0.00034634
0.00515969, 0.0134664, 0.00912661, 0.00420904, -0.00203579, 4.53983e-05, 0.000230893
0.00603322, 0.0156336, 0.00983585, 0.00197704, -0.00244227, 0.000538892, -0.000829415
0.00918072, 0.0163161, 0.01159, 0.000715032, -0.00206899, 0.000833979, -0.000790303
0.00665487, 0.018103, 0.0130744, -0.000409605, -0.00270175, 0.000318627, -0.000798136
0.00794172, 0.0214127, 0.0149532, -0.00248917, 0.00114348, 0.000449777, 0.00146851
0.00906161, 0.0265462, 0.0170724, 0.00162266, -0.0001367, 0.000299851, 0.00121636
0.00922184, 0.0241308, 0.0155459, 0.00224413, -0.0021726, 0.000911978, 0.00104827
0.0150645, 0.0297309, 0.0168368, 0.0045719, -0.00275519, 0.000845344, 0.000224127
0.0181206, 0.0311187, 0.0185967, 0.00558679, 0.00151985, 0.00107219, -0.00110519
0.020364, 0.0334936, 0.0211661, 0.00523427, 0.00405743, 0.000206166, -0.00121151
0.0232073, 0.0396985, 0.0262846, 0.00506263, 0.0116168, 0.000137444, -9.55988e-05
0.0270486, 0.0443644, 0.0281428, 0.00323249, 0.0118579, 0.000600256, 0.00095352
0.0292666, 0.0472088, 0.0325535, 0.00708884, 0.012264, 0.000637529, -0.000381573
0.0329691, 0.0489442, 0.0358064, 0.00556843, 0.00790033, -0.000320966, -0.000491741
0.0356429, 0.0540023, 0.0353242, 0.00918386, 0.00866784, -0.000213977, -0.000565186
0.0365129, 0.0557816, 0.036181, 0.00768808, 0.00975825, 0.000603334, -0.000139432
0.042034, 0.0596041, 0.0375957, 0.0109757, 0.0146384, 0.000639582, 0.00163637
0.049345, 0.0650369, 0.0405229, 0.00834765, 0.0180292, 0.000426388, 0.000344931
0.0547386, 0.0719958, 0.0426483, 0.0107259, 0.0253295, 0.000996335, 0.000229954
0.0592502, 0.0748372, 0.0486005, 0.0149164, 0.0313596, 0.000189506, 0.000153303
0.0613954, 0.0769427, 0.0495382, 0.0122728, 0.036684, -0.000111022, -0.000881142
0.0604953, 0.0827296, 0.0517977, 0.0127234, 0.041578, -7.40146e-05, -7.88019e-05
0.0655867, 0.0853776, 0.0584475, 0.0130377, 0.0447544, -4.9343e-05, 0.000422183
0.0711491, 0.0930215, 0.0610599, 0.0124697, 0.053255, 0.000204464, 0.000790082
0.0769748, 0.0980513, 0.0623551, 0.0129316, 0.0589488, 0.000136309, 0.00076408
0.076621, 0.0994184, 0.0686749, 0.0128014, 0.06772, -0.000146486, -0.000473957
0.0821643, 0.107433, 0.07613, 0.0154259, 0.0733543, -9.76575e-05, -0.00106196
0.0903855, 0.110763, 0.078646, 0.016095, 0.0778452, 0.000646972, 3.8014e-05
0.0946894, 0.11487, 0.0847921, 0.0174378, 0.08129, -0.000518121, 0.00124605
0.097312, 0.11955, 0.0907456, 0.0216194, 0.0847346, -0.000345414, -0.000152647
0.107482, 0.123017, 0.0934472, 0.0202232, 0.0969351, 7.08285e-06, -0.000576483
0.109428, 0.128505, 0.100086, 0.0212732, 0.101606, -0.000469996, -0.000146963
0.114064, 0.137464, 0.103796, 0.0215393, 0.103846, -0.00105932, 0.00064801
0.121713, 0.141378, 0.108209, 0.0252538, 0.109274, -0.000706211, 0.000432007
0.126065, 0.149325, 0.106164, 0.0261624, 0.114335, -0.000233448, 0.000288004
0.12814, 0.155731, 0.111384, 0.0239494, 0.118575, 0.000352994, 0.000192003
0.132887, 0.160222, 0.116026, 0.0290597, 0.125421, 0.000235329, -0.00136397
0.134451, 0.16054, 0.125054, 0.031283, 0.131656, -0.000826458, -0.000671953
0.140992, 0.163123, 0.132562, 0.030641, 0.140324, -0.00126305, -0.000685328
