q0, q1, q2, q3, q4, q5, q6
-0.000374929, -0.000991821, 0.000797295, 0.00115418, 0.000461202, -0.000259722, 0.000400412
-0.000249953, -0.000661214, -2.52823e-05, -0.000436974, -0.0003707, 0.000335478, -0.000479044
0.000390177, -0.000997621, -0.000666469, -0.00149774, -9.77463e-06, -4.76152e-05, 0.000663981
-0.000296694, 0.00109816, -0.00100112, 0.000764743, -0.000243875, -0.000269102, 0.000442654
0.000915828, -0.000474321, -0.000110604, -4.6983e-05, 0.000515585, 0.000329225, -0.000688241
0.000610552, -0.000316214, -7.37362e-05, -0.000588134, -9.70862e-05, -5.17842e-05, -0.000221469
-0.0013562, 0.000346002, -4.91575e-05, -0.000392089, -6.47242e-05, -3.45228e-05, 0.000360981
0.00030229, 0.00547299, -3.27717e-05, 0.000852231, -4.31494e-05, -2.30152e-05, 0.00074928
-0.0010049, 0.00555339, -0.00122827, 1.13421e-05, -2.87663e-05, -1.53435e-05, -9.10629e-06
0.00190639, 0.00571077, 0.00176486, 0.0017708, -0.000459987, 0.000261038, 0.000231288
0.00153202, 0.00359405, -0.00153138, 0.00294377, -0.000306658, 0.000411385, -0.0018125
-0.00110288, 0.00477513, -0.000129954, 0.0014057, -0.000848699, 0.000274256, 1.23722e-05
-0.0002997, 0.0102671, 0.00041921, 0.00205076, 0.00763997, -5.45214e-05, -0.00046647
0.00293397, 0.00881893, 0.00166654, 0.00127898, 0.00561041, 0.000201011, 0.000909723
0.00413044, 0.0121404, 0.000749367, 0.00115464, 0.00383988, 0.000134008, 0.000606482
0.0049987, 0.0100374, 0.00321523, -0.000728085, 0.00272787, 0.000326697, -7.03964e-05
0.00337423, 0.00911809, 0.00247385, 0.00143549, 0.00127485, 0.000217798, 0.000190428
0.00385809, 0.0105607, 0.00209209, -0.000148916, 0.000433625, -0.00907294, -0.000619033
0.00380066, 0.0142634, 0.00322513, 0.00228477, -0.000624997, -0.00683658, 9.59375e-05
0.0062598, 0.0178558, 0.0060999, 0.00412323, -0.000966591, -0.00491133, 0.0010473
0.00613866, 0.0188901, 0.00898344, 0.00228941, -0.00204018, -0.00371745, 0.000698202
0.00830881, 0.021565, 0.0130513, 0.00100395, -0.00261041, -0.00281072, 0.000228109
