q0, q1, q2, q3, q4, q5, q6
2.86094, -1.12301, -1.87877, -1.46467, 1.97438, 2.0945, -2.26424
0.00683716, 0.00100205, 0.000221902, 0.000172401, -0.000162472, -0.000559162, -0.000852576
0.0027517, -0.000538393, 0.000147934, -0.000441878, 0.000129044, 0.000101943, -0.00107701
0.00398293, -0.000358929, -0.000458189, 0.000262227, 0.000730289, -0.000169397, 0.00128259
0.00238739, 0.000410328, -0.00151189, 0.000174818, -0.0001574, 0.000124428, 0.00085506
0.0023651, -0.000376062, 0.000755314, 0.000116545, -0.000104934, 8.29519e-05, 0.000807399
0.00173925, 0.000398906, 0.000503543, -0.000479115, -6.99558e-05, -0.000182058, -0.000207719
0.0018382, -0.000383677, 0.000985309, 0.000237402, -4.66372e-05, 0.000353346, -0.000375838
0.000760071, -0.000812596, -0.000549553, -0.000398544, 0.000172359, -1.79488e-06, -0.000996544
1.84643e-05, 1.50811e-05, 0.000190443, -0.00091531, 0.000318357, -1.19658e-06, 8.16225e-05
-0.000585883, 1.0054e-05, 0.000126962, -0.000610207, 8.78719e-06, -0.000238157, 0.000291774
0.000854404, 6.70269e-06, -0.000472171, 0.00135643, -0.000434951, 7.85878e-05, 0.000431875
0.00115534, 0.00121089, -0.000871592, 0.000347477, -5.26086e-05, -0.000184967, 0.000559184
-0.000971318, 0.000250451, 0.000532562, 0.000788463, -3.50724e-05, 0.000114048, 0.000847507
0.00057515, -0.00103946, -0.00020177, -3.11698e-05, 0.000180069, 0.000313391, 9.02869e-05
-0.000161176, 0.000513454, 0.00162872, -0.000577592, 0.000120046, 0.000446286, -0.000448435
-9.82985e-05, 0.00145593, 0.000529004, -0.000385061, -0.00012342, -0.000414553, -0.00104494
0.000498144, 0.000413806, -0.000296944, -0.000256707, -8.22799e-05, -3.90096e-05, 4.93574e-05
0.000337244, -0.000280942, -0.000754775, -0.000820752, -5.48533e-05, -2.60064e-05, -0.000475722
0.00022869, 0.000369518, 5.36287e-05, 0.000659258, 0.000370332, -1.73376e-05, -0.000317148
0.000155356, -0.000960081, 3.57524e-05, 0.000439505, 4.34376e-05, -0.000248917, 0.000534554
0.000662554, -0.000640054, 0.000673449, 0.000849815, 2.89584e-05, 0.000308773, 0.00161098
-0.00011348, -0.000426703, -0.00131427, 9.73164e-06, -0.000184145, -3.15103e-05, -0.000180624
0.00048238, 0.000365146, 0.000237443, -0.000550324, -0.000360122, -0.000258366, -0.000357775
-0.000791121, 0.000800242, 0.000158295, 0.000746741, -2.72254e-06, 6.51151e-05, -0.00173049
-0.000526727, -2.33171e-05, 0.000755144, 0.000497827, -1.81503e-06, -0.000193949, 0.00132166
0.000206176, -1.55447e-05, -0.000146185, -0.000781739, -1.21002e-06, -0.000129299, -0.00159421
0.000694649, -0.00121679, -9.74564e-05, 3.56526e-05, 0.000202644, -8.61995e-05, 0.00093779
0.000463389, 0.000395233, 0.00114145, -0.00118266, -6.83546e-05, -0.000294825, -0.000120792
-0.00145409, -0.000386125, -0.00100227, 0.000417988, -0.000282929, 4.08088e-05, 0.00114018
0.000237193, 0.000392197, 0.000538247, 0.00083547, 4.87398e-05, 2.72058e-05, -0.000460586
-0.000398561, 0.000261465, 0.000358832, 1.68275e-07, 0.000235944, 1.81372e-05, -0.000578325
0.000848008, 0.00017431, -0.000967205, 0.000556924, 0.000157296, 0.00024945, -0.000622909
0.000565408, 0.000116207, 0.000561623, -0.000185529, -0.000539396, -7.10587e-05, 0.000330713
-0.000736634, 7.7471e-05, 0.000374415, -0.000123686, 0.000284663, -4.73724e-05, 0.000729102
-0.000491051, 5.16474e-05, 0.00024961, 0.00112397, -0.000251034, -0.000268941, 0.0002148
-0.000327338, -0.000615182, -0.000483207, 9.96984e-05, 7.00027e-05, 5.80652e-05, 0.000651827
0.00595726, 0.000796304, 0.000327476, -0.00104716, 4.66684e-05, -0.000198649, 0.000434551
0.00504296, 0.00053087, 0.000218317, -0.000141294, 3.11123e-05, 0.000342285, -0.000218926
0.00263345, -0.00078488, -0.000150442, -0.00126922, -0.000223531, 0.000310366, -0.00117107
0.00252956, 0.00123998, -0.000100295, 0.000917089, -0.000149021, -3.04482e-05, -3.47259e-05
0.00184921, -0.000286968, 0.000582751, 5.45808e-05, 0.000341462, -0.000257658, -0.000531777
0.000798118, -0.000191312, -0.000261113, 0.000593199, -0.000213168, 6.55871e-05, -8.32505e-05
0.00118048, 0.0016357, -0.000174076, 0.000395466, 9.5247e-05, -0.000430993, 0.000690485
0.000298874, -0.0018792, 0.00109038, -0.00084998, 0.000266948, 0.000187389, 0.000935041
0.000807583, 0.000510438, -0.00103632, 0.000546971, -0.000262844, 0.000124926, 0.000623361
2.02183e-05, -0.00021652, -0.000690881, -0.00139859, 6.21297e-05, 0.000320643, -0.00056777
0.000599272, -0.000144346, 0.000745839, -0.000932394, 4.14198e-05, -2.35969e-05, -0.000378514
-0.000785176, -0.000745845, 0.00105404, 0.00114164, 0.000671873, -1.57313e-05, 0.000493643
0.000142465, 0.000709196, -0.000503734, 0.000204283, -0.000433703, -1.04875e-05, 9.17363e-05
-0.000542411, -8.40147e-05, 0.000313791, -0.000420623, -5.17767e-05, -0.000244351, 0.000535875
0.000853989, -0.000705624, -0.00044042, 0.000833208, 0.000372383, -0.0001629, -0.00137208
1.93912e-05, 0.000179198, -0.000293613, -1.33979e-06, 4.4805e-05, 0.000366118, -0.000677361
0.00113171, -0.000530149, -0.000752554, -8.93193e-07, -0.000173581, -0.000230639, -0.000688933
-0.000355282, 0.000296182, 5.51092e-05, -0.000557407, -0.00011572, 8.35993e-05, -0.00120527
0.000322858, 0.000754266, 0.000686353, -0.000371605, 0.000126304, 5.57329e-05, 0.000925814
-0.000339397, -5.39677e-05, -0.000192045, 0.000309075, -0.000356607, 0.000274514, 0.000617209
-0.000874247, -3.59785e-05, -0.00012803, 0.000762862, -0.000678547, 0.000183009, 0.00068274
6.80069e-05, -2.39857e-05, 0.000564261, 0.000508575, 0.000429254, 0.000122006, 0.000692519
4.62559e-05, -0.000665604, -0.00027344, -0.000217762, 8.27188e-05, -0.000156021, -0.000284306
3.15258e-05, -0.000443736, -0.000182293, -0.000701987, 0.000258596, -0.000104014, -0.000935523
0.00113516, 0.000910602, -0.00123515, 8.88208e-05, -0.000268412, -0.000306702, -0.000861041
-0.000356465, -0.000599358, 0.000290189, -0.000497598, 0.000261868, 3.28911e-05, -0.000845295
-0.000237353, 0.000250042, 0.000193459, 0.00022508, -2.88717e-05, 0.000259286, 0.000691082
-0.000158017, -0.000482919, 0.000778587, 0.00135648, -0.000460057, -0.00030186, 0.00168142
-0.000105182, 0.000327668, -0.000130556, -0.000858918, 0.000134105, 0.000273478, 0.000883591
-0.00127642, 0.000218445, -8.70374e-05, -1.58003e-05, 8.94031e-05, -0.000292399, 0.000114343
0.000355568, -0.0010608, 0.000591589, -1.05335e-05, 0.000263053, 4.2426e-05, -0.000432398
0.000237114, -0.000707197, 0.000394393, -7.02236e-06, -0.000265441, 2.8284e-05, 0.000220361
0.00071494, 8.53472e-05, -0.000943497, -0.000561494, 0.000467299, 0.000256215, -0.000599078
-8.01466e-05, 5.68981e-05, 0.000577428, 0.00138891, 0.000108082, -0.000303908, -0.000399385
0.00050341, 3.79321e-05, 0.000384952, -0.000837299, -0.000131396, -0.000439964, 0.000479728
0.000335628, 2.5288e-05, 0.000256634, -1.38713e-06, 0.000115853, 0.000181408, 0.000794537
0.000223769, 0.000666473, -0.000478524, -0.00120735, -0.000363574, 0.000358298, 5.49733e-05
-0.000407621, 0.000444315, 0.000330598, -0.000155286, -5.02362e-06, 1.50631e-06, 0.000511367
0.000285074, -0.000353404, -0.000429215, 0.0010101, 0.000200101, 0.000475722, -0.00162578
-0.000366756, -0.000235603, -0.000842956, 0.000116588, -0.000307409, -0.00015757, -0.000337866
0.000869125, 0.000492546, 0.000644456, 7.77252e-05, 0.00023587, -0.000105047, -0.00097123
2.26088e-05, -0.000878062, -0.000219977, -0.000504995, 0.000157247, -7.0031e-05, -0.000410127
-0.00598539, 0.000621051, -0.000146651, -0.000986277, -0.000335978, -0.000284046, 0.00121855
-0.0044903, 0.000970846, -9.77675e-05, 0.000548908, -0.000223985, 0.000285354, 0.000812368
-0.00392537, 9.04187e-05, 0.000584436, 0.000365938, -0.000149324, 0.000190236, 0.000778938
-0.00234137, -0.000589335, -0.000816802, 0.000800771, 0.00034126, -0.000585253, -0.000464052
-0.00177187, -0.000949702, 1.22772e-05, -0.000579777, 2.40564e-05, 0.000321908, -0.000817995
-0.00133946, -7.63226e-05, -0.000548627, 0.000170294, -0.000221321, 0.000214605, -0.00054533
-0.000454823, 0.000598732, 0.000840674, 0.000113529, 0.000293262, -0.000331648, -0.00110954
-0.00150583, -0.000807271, 0.00056045, -0.000481126, -7.94259e-06, -0.000458457, 0.00051492
-0.00227706, 0.000668245, 0.000373633, 0.000236062, -5.29506e-06, 0.000406439, 0.000851906
-0.000361676, 0.00100231, -0.000400525, 0.000157374, -0.000240889, 3.36001e-05, 0.00104266
-0.000278662, 0.000111394, -0.000823829, 0.000104916, -0.000160593, 0.000259759, 0.000220386
-0.000213934, 0.000631075, 7.59278e-06, -0.000486868, 0.000130297, -0.000301545, -0.000361703
-0.000813356, 0.000420716, 0.000654676, 0.000232233, 0.000290315, -0.00020103, -0.000241135
-0.000558076, -0.00148276, 0.000436451, 0.000154822, -0.000247266, 0.000103339, -0.000669383
0.000265684, 0.000217919, -0.000358647, -0.000453597, 0.000275966, -0.000168466, -0.000683614
0.000168213, 0.000145279, 0.000410516, 0.000254414, -1.94735e-05, 0.000125048, 0.000290243
0.00010546, -0.000552761, -0.000932749, 0.000169609, 0.000190468, 8.33654e-05, 0.000193495
6.52947e-05, 0.000281107, 0.000584594, 0.000669885, -7.64717e-05, 0.000292936, 0.000874982
-0.000609843, 0.000187404, -0.000259885, 0.00044659, 0.000152469, 0.00043265, 0.000583321
-0.001523, 0.000124936, 0.000476357, 0.000947341, 0.000101646, -0.000423644, -0.000119745
-0.00536171, 8.32908e-05, 0.000317572, -0.000574866, -0.000373045, 0.000192289, -0.0015718
-0.00408502, 0.00181877, 0.000211714, -0.000383244, -1.13379e-05, -0.000109166, -0.000301882
-0.00254944, -0.00120034, -0.00106528, -0.000812308, -7.55862e-06, -0.000310137, 0.000307372
-0.00319323, -0.000800228, -0.000710189, 0.000572085, 0.000198411, 0.00026796, -0.000303712
-0.00113778, -0.000533485, 8.33528e-05, -0.000732234, -0.000308535, -0.000296078, 0.000814778
-0.000920061, 0.000850769, 0.000705183, 0.000625468, 3.16688e-05, -0.000197385, 0.0010179
-0.000734528, -0.000639247, -0.000179492, 0.000416979, -0.000216246, -0.00013159, 0.000441243
-0.00113736, -0.000426164, -0.000119662, -0.000278826, 0.000500096, 0.000149632, -0.000451823
-0.000826392, -0.000840922, 0.00056984, -0.000185884, -7.35039e-05, 9.97548e-05, -0.00128456
-0.00060204, 0.00175944, -0.000269721, -0.000680735, -0.000286362, 0.000541221, 0.000126971
-0.000439694, 5.93331e-05, -0.000736626, 0.000102989, 4.64513e-05, -0.000351263, 0.000322006
0.000234932, 3.95554e-05, 0.000715342, 0.000625471, -0.000206391, 3.18376e-06, -0.000768674
-0.000421753, 0.000583182, -0.000172719, -0.000139831, -0.000137594, 2.12251e-06, 0.000233537
-0.000297341, -0.00137445, -0.000115146, -9.32208e-05, 0.000145629, 0.000476133, 0.000901676
