q0, q1, q2, q3, q4, q5, q6
-0.793727, -1.70099, -2.86283, -1.0684, 0.642736, 2.22785, 0.2471
5.30103e-06, 0.00152691, -0.000200511, 7.45583e-05, 5.12431e-05, -3.37234e-05, 0.000467262
3.53402e-06, -0.00130211, 0.000423138, 4.97056e-05, 3.41621e-05, -0.000734559, 0.000820134
2.35601e-06, -0.000868071, -0.00027472, 3.3137e-05, 2.27747e-05, -1.49882e-05, 3.81299e-05
0.000558383, 0.00053491, 0.00102328, -0.000627523, -0.000222176, 0.000227367, 2.54199e-05
-0.000741369, 0.00100622, 3.25721e-05, 0.000788078, 0.000292692, -8.57811e-05, -0.000966398
0.00126899, -0.000535612, 2.17148e-05, -3.14269e-05, -8.32234e-06, 0.000180172, -0.000644265
0.000196381, -0.000357075, -0.000542335, 0.000535861, -0.000242907, 0.000120114, 0.000316475
-0.000982703, 0.000968376, 0.000195255, -0.000849185, 7.54208e-05, 8.00763e-05, -6.02839e-05
-9.83237e-05, 0.000645584, -0.000426642, 0.000640302, 0.000694541, 5.33842e-05, 0.000231078
-0.000622361, -0.00133285, 0.000921998, 0.00098368, 2.22176e-05, -0.000201769, -0.000117215
-0.000414907, 0.000225058, -0.000591761, -0.000457837, -0.000425998, -0.000134513, 0.00117647
0.000280207, -0.000406773, -0.000394507, 0.000251587, 0.000156811, 0.000418951, 3.83268e-05
0.000186805, -0.000827994, -0.000263005, -0.000389087, -0.000336269, 8.03329e-06, 2.55512e-05
0.00133096, -0.000551996, 0.000381475, 0.000297421, 0.000453989, 0.000276623, 0.00052566
0.000237694, -0.000367997, -0.000302495, 0.00019828, -0.00013815, -0.000324211, -0.00188752
-0.000955161, 0.00031148, -0.000201663, 0.000132187, 0.000111351, -0.000216141, -0.00102098
-7.99621e-05, 0.000207654, -0.000784056, -0.0011183, -0.000129217, 9.32651e-05, -0.000918015
-5.33081e-05, 0.000695248, 0.000683722, -0.000745534, 0.000117306, -0.000175182, 0.000371334
-0.000592351, 0.000463498, -0.000100997, 0.000152591, -0.000125247, -0.000116788, 0.000993541
0.000161912, -0.000247813, -6.73316e-05, 0.000658539, 0.000119953, 0.0001595, 0.00117099
