q0, q1, q2, q3, q4, q5, q6
2.86094, -1.12301, -1.87877, -1.46467, 1.97438, 2.09449, -2.26424
-0.00044037, -0.000219068, 0.00103231, -0.000488483, -0.000794476, 0.000319747, -0.000109215
-0.000293558, -0.000702857, 3.85928e-05, 0.000231156, -0.000588429, 0.000213164, 0.000673175
0.000453925, -0.000468571, 0.000675343, -0.00105232, -0.00043637, -0.000332608, -0.00202653
0.000859441, 0.000801243, -0.000199386, 0.0017113, -0.000323976, 1.56201e-05, -0.000842395
1.61579e-05, 0.000534162, -0.000132924, -0.000622368, -0.000240781, 1.04134e-05, -0.00107022
1.07789e-05, -0.000757516, -0.000645428, 0.0001419, 0.000261691, 0.00048166, 0.00227046
0.00028398, 0.000510293, -0.000285599, 0.00162629, -7.36983e-05, 0.000358875, -4.75817e-05
-0.000367491, 0.000340195, -0.000747211, -0.000122235, -0.000256996, -0.000235468, -0.000777707
0.00031182, -0.000330015, 5.86711e-05, -8.14901e-05, -0.000174641, -0.000156979, -0.000518471
-0.007327, -0.000776822, -0.000517698, -0.000611139, -0.000356269, 0.000132707, 0.000400338
-0.00476242, 3.89305e-05, -0.000345132, 0.000149386, 0.000201435, 0.00032583, 0.000775518
-0.00422009, 2.59537e-05, 0.000326724, 9.95908e-05, 0.000132894, -2.0139e-05, 0.000754371
-0.00246042, 1.73025e-05, 0.00086743, -0.000490418, 8.75485e-05, -1.3426e-05, -0.000243071
-0.00251238, 1.1535e-05, -7.13273e-05, 0.000229867, 5.75802e-05, -0.00024631, 0.000821297
-0.00119217, 7.68998e-06, -0.000604363, 0.000153244, 3.77977e-05, -0.000164206, 0.00078489
-0.000363116, 0.000561939, 0.000803517, -0.000454649, -0.000178694, -0.000109471, -0.00168079
-0.00089275, -0.000182186, -0.000670748, -0.000952713, 0.000321349, 0.000401737, -0.00162915
-0.00131518, 0.000435354, 0.000109647, 0.0011281, -2.33749e-05, -0.000206893, -0.000102757
-0.000279966, -0.000823388, -0.000483714, 0.000195252, -0.00021922, -0.000375288, -6.85045e-05
-0.000875856, 7.88689e-06, 0.00088395, 0.000130168, -0.000383646, 0.000224526, 0.000971583
3.60121e-05, -0.000551554, -0.00117394, 0.000643591, 0.000184941, 0.000149684, 0.00112244
0.000558546, 0.000189109, 0.000330999, -0.000127752, 0.000123215, 9.97894e-05, 0.000510934
0.000355659, -0.000430739, 0.000220666, 0.000471644, 8.20846e-05, 0.000541244, 0.000577982
-0.000981849, 0.000269653, 0.00014711, 0.000314429, -0.000148772, -0.000113888, -0.000598023
0.000542463, -0.000377044, 9.80737e-05, -0.000347192, -0.000336573, -7.59256e-05, -0.000907309
-0.000202217, 0.00030545, 6.53824e-05, -0.000788273, -0.000224407, -5.06171e-05, -0.000604872
0.000416715, 0.000760445, 4.35883e-05, 3.12963e-05, 0.000291186, 0.000203614, -0.000131981
-0.000282966, -4.98486e-05, 0.000678673, 2.08642e-05, 0.000431469, -0.000338975, 0.000895357
-0.000191617, -0.000590044, -0.000197165, 0.000570721, 0.000287636, 1.13756e-05, 0.000596905
-0.000779589, 0.000163449, -0.000131444, 0.000380481, -0.00024906, 7.58371e-06, 0.000397936
0.000128216, -0.00109746, 0.0011188, 0.000903268, 0.00922421, 5.0558e-06, 0.000265291
8.42229e-05, 0.000474786, 0.000189053, 0.000602179, 0.00693199, 0.000240729, -0.00131511
0.00061202, -0.000240288, -0.000523579, -0.0020114, 0.00520821, -0.000314232, -0.000639381
0.000407308, -0.000809806, -0.000349053, -0.000691319, 0.00391231, 0.00026523, -0.000900972
0.000827821, 0.00122337, -0.000789514, -0.000460879, 0.00293833, -6.05388e-05, -0.00012593
-0.00056214, 0.000815578, 0.000680083, -0.000307253, 0.00196912, 0.000197, 0.000424673
-0.00102467, -1.30932e-05, 0.000453389, 0.000351977, 0.0017358, -0.000106026, 0.00150382
-0.00124015, 0.000548083, 0.000302259, -0.000322161, 0.00129647, -7.06839e-05, 0.000290469
0.000379492, -0.000191423, 0.000201506, 0.000342038, 0.000968768, 0.000190236, 0.000668364
-0.000396745, -0.000127615, -0.000515276, 0.000228025, 0.000724185, -0.000585253, -0.000537768
0.000941835, -0.000641889, -0.00090033, -0.000404795, 0.000744996, 8.45495e-05, -0.000358512
7.10075e-05, 0.000128886, -4.34078e-05, 0.000286949, 9.99207e-05, -0.000180993, -0.000239008
