0.522493, -3.03718, 0.112867, 22.4396, 0.935778, 2.17485, -0.140319, 0.266391, 0.451128, 0.059226, 0.348598, 0.0208179, -0.0978242, 0.00516007
0.546297, -3.06098, 0.0652596, 22.5388, 0.930285, 2.16844, -0.0890497, 0.214572, 0.46782, 0.0639675, 0.339642, 0.0185288, -0.0874102, 0.00310725
0.546297, -3.08478, 0.0374886, 22.5388, 0.923876, 2.17485, -0.121093, 0.179704, 0.434201, 0.0384409, 0.390763, 0.0147163, -0.0852015, 0.0126965
0.49869, -3.06098, 0.0374886, 22.515, 0.935778, 2.18859, -0.133911, 0.144446, 0.384458, 0.0126608, 0.415737, 0.0102456, -0.0821373, 0.00781974
0.522493, -3.00941, 0.0652596, 22.5388, 0.930285, 2.18218, -0.133911, 0.0902084, 0.356949, 0.00287608, 0.417353, 0.0140705, -0.0766363, 0.00172806
0.451082, -3.03718, -0.0378898, 22.515, 0.930285, 2.2014, -0.133911, 0.0680228, 0.415557, 0.0138722, 0.433036, 0.0131869, -0.0783777, -0.00128942
0.375704, -3.06098, -0.0378898, 22.5388, 0.923876, 2.20781, -0.172363, 0.017141, 0.471621, -0.0291128, 0.432075, 0.0128799, -0.0738151, -0.00265193
0.328097, -3.03718, -0.0378898, 22.5626, 0.918383, 2.19499, -0.159545, -0.0409238, 0.464649, 0.019644, 0.448335, 0.0100323, -0.0721648, -0.0114838
0.300326, -3.16413, -0.0616935, 22.5388, 0.923876, 2.2014, -0.172363, -0.082231, 0.514267, 0.0441036, 0.471472, 0.00689007, -0.0792079, -0.011224
0.228914, -3.16413, -0.113268, 22.5864, 0.91289, 2.2014, -0.159545, -0.102536, 0.45438, 0.0430918, 0.473686, 0.00884184, -0.0822595, -0.0127951
0.153536, -3.2157, -0.137072, 22.5626, 0.900988, 2.2014, -0.0890497, -0.132308, 0.474391, 0.0177118, 0.502315, 0.00540555, -0.0861241, -0.00936461
0.0543538, -3.23951, -0.164843, 22.5388, 0.906481, 2.2014, -0.108276, -0.164448, 0.444359, -0.00187968, 0.506893, -0.000234328, -0.0899258, 0.0081728
0.0067464, -3.2157, -0.21245, 22.5864, 0.889086, 2.19499, -0.0954584, -0.205019, 0.409032, -0.0197525, 0.502839, 0.00155211, -0.0937954, 0.00985597
0.0067464, -3.29108, -0.240221, 22.6142, 0.889086, 2.18218, -0.146728, -0.220287, 0.397405, -0.0443348, 0.530982, -0.00388851, -0.0996607, 0.0117568
-0.068632, -3.26331, -0.240221, 22.5864, 0.882677, 2.18859, -0.133911, -0.20126, 0.408558, -0.0597435, 0.561645, -0.00400446, -0.108537, -0.000363559
-0.140043, -3.31489, -0.287829, 22.5864, 0.870775, 2.18218, -0.172363, -0.205901, 0.421402, -0.0567895, 0.565582, -0.0047404, -0.110874, -0.00282548
-0.191618, -3.39423, -0.3156, 22.5864, 0.882677, 2.18218, -0.140319, -0.218202, 0.395182, -0.0691106, 0.572423, -0.0080706, -0.115255, -0.0121684
-0.263029, -3.41804, -0.363207, 22.5626, 0.882677, 2.16203, -0.159545, -0.223178, 0.402445, -0.0772097, 0.581804, -0.00161511, -0.117982, -0.00786959
-0.314604, -3.44184, -0.363207, 22.5626, 0.882677, 2.1483, -0.114684, -0.234567, 0.453058, -0.0920568, 0.582032, 0.00283, -0.127408, -0.00960854
-0.263029, -3.44184, -0.414782, 22.6142, 0.889086, 2.14189, -0.108276, -0.238066, 0.520562, -0.0858209, 0.59162, 0.00588188, -0.136483, 0.00026944
-0.314604, -3.41804, -0.414782, 22.5864, 0.882677, 2.1483, -0.121093, -0.189876, 0.538409, -0.0959025, 0.63008, 0.0107899, -0.142024, 0.00534123
-0.314604, -3.39423, -0.466357, 22.515, 0.870775, 2.13548, -0.0954584, -0.175147, 0.602127, -0.0875802, 0.640764, 0.0102175, -0.14118, 0.0036361
-0.362211, -3.34266, -0.442553, 22.5388, 0.870775, 2.14189, -0.101867, -0.151502, 0.680404, -0.217063, 0.619893, 0.00504012, -0.14524, 0.00769314
-0.338407, -3.39423, -0.466357, 22.5626, 0.877184, 2.13548, -0.121093, -0.149615, 0.709331, -0.241242, 0.635334, 0.00383387, -0.189305, 0.00666894
-0.314604, -3.31489, -0.541735, 22.5626, 0.865282, 2.13548, -0.114684, -0.123774, 0.662994, -0.239318, 0.666096, 0.0072273, -0.207858, 0.000917322
-0.362211, -3.23951, -0.541735, 22.515, 0.870775, 2.14189, -0.133911, -0.0913264, 0.650423, -0.24867, 0.690471, 0.00404517, -0.210954, -0.000492204
-0.338407, -3.18793, -0.565539, 22.5626, 0.85338, 2.14189, -0.153137, -0.0940959, 0.650302, -0.225308, 0.688652, 0.00618433, -0.20449, -0.00554932
-0.314604, -3.2157, -0.541735, 22.515, 0.865282, 2.1483, -0.0954584, -0.0776255, 0.643565, -0.201665, 0.723126, 0.000190375, -0.197226, -0.0114413
-0.286833, -3.18793, -0.517931, 22.5388, 0.85338, 2.1483, -0.153137, -0.0552018, 0.597053, -0.158033, 0.726207, 0.00445304, -0.188314, -0.000271726
-0.239225, -3.2157, -0.565539, 22.515, 0.859789, 2.14189, -0.0954584, -0.0312131, 0.565892, -0.111106, 0.692094, 0.00195057, -0.182366, -0.00848515
-0.239225, -3.18793, -0.59331, 22.5626, 0.882677, 2.16203, -0.0954584, -0.000226812, 0.519171, -0.101677, 0.681716, 0.00500709, -0.180974, 0.00135944
-0.263029, -3.13636, -0.541735, 22.5626, 0.882677, 2.15563, -0.114684, 0.00764911, 0.497996, -0.0994591, 0.718884, 0.0172137, -0.172295, 0.00488578
-0.191618, -3.13636, -0.565539, 22.5626, 0.870775, 2.1483, -0.101867, -0.00656011, 0.501489, -0.0632729, 0.752342, 0.0216225, -0.171718, 0.00121056
-0.163847, -3.13636, -0.565539, 22.5626, 0.882677, 2.15563, -0.140319, 0.0170768, 0.491587, -0.0525997, 0.782743, 0.0173524, -0.175272, 0.0019853
-0.0924357, -3.18793, -0.59331, 22.5626, 0.882677, 2.15563, -0.146728, 0.0325612, 0.538944, -0.0430857, 0.81124, 0.0200882, -0.175173, -0.00660759
-0.0924357, -3.13636, -0.541735, 22.5626, 0.889086, 2.14189, -0.159545, 0.0634114, 0.524055, -0.0474862, 0.838333, 0.020224, -0.176866, -0.0110185
-0.0924357, -3.16413, -0.565539, 22.5388, 0.877184, 2.14189, -0.140319, 0.0636399, 0.592746, -0.0205785, 0.805516, 0.0221198, -0.184478, -0.0145402
-0.0170573, -3.13636, -0.49016, 22.5626, 0.882677, 2.15563, -0.159545, 0.0513298, 0.595267, -0.0190871, 0.797525, 0.0164794, -0.188839, -0.0103145
-0.0170573, -3.18793, -0.517931, 22.5388, 0.889086, 2.1483, -0.0890497, 0.0707329, 0.594548, 0.0186456, 0.827072, 0.0160865, -0.186863, -0.0117702
-0.040861, -3.13636, -0.49016, 22.5864, 0.889086, 2.15563, -0.121093, 0.0658056, 0.555171, 0.0179387, 0.849373, 0.0183187, -0.190696, 0.00404948
0.0067464, -3.16413, -0.517931, 22.5864, 0.894579, 2.14189, -0.0890497, 0.040438, 0.552273, 0.0275558, 0.90278, 0.0188568, -0.191624, 0.00275831
0.0305501, -3.11256, -0.517931, 22.5864, 0.894579, 2.14189, -0.133911, 0.0432418, 0.527569, 0.0144136, 0.879496, 0.0206388, -0.199411, 0.00848265
-0.0170573, -3.13636, -0.442553, 22.638, 0.906481, 2.1483, -0.140319, 0.0463651, 0.594442, 0.00652031, 0.88909, 0.0206867, -0.204571, -0.000344328
-0.0170573, -3.11256, -0.414782, 22.638, 0.889086, 2.14189, -0.159545, 0.0159733, 0.600318, 0.037052, 0.939126, 0.0248641, -0.206197, -0.00567754
0.0067464, -3.2157, -0.414782, 22.6618, 0.889086, 2.1483, -0.146728, -0.00221002, 0.601574, 0.057564, 0.979717, 0.0174425, -0.21136, -0.0116651
-0.0170573, -3.2157, -0.363207, 22.6896, 0.889086, 2.14189, -0.146728, -0.00190702, 0.540977, 0.0585209, 1.0257, 0.0138382, -0.21321, -0.0102216
0.0067464, -3.18793, -0.363207, 22.6896, 0.882677, 2.14189, -0.140319, -0.0161863, 0.510267, 0.0754778, 1.01501, 0.0125807, -0.218672, -0.00868423
-0.0170573, -3.18793, -0.339403, 22.7134, 0.894579, 2.13548, -0.114684, -0.0124466, 0.508228, 0.0729893, 1.02645, 0.00922554, -0.223157, -0.0059159
-0.0170573, -3.18793, -0.3156, 22.765, 0.882677, 2.1483, -0.140319, -0.0239212, 0.506165, 0.0740026, 1.00217, 0.0135402, -0.229566, 0.00117031
-0.040861, -3.18793, -0.3156, 22.7372, 0.900988, 2.1483, -0.082641, -0.029126, 0.504061, 0.0764647, 0.973183, 0.0100492, -0.229535, -0.00196681
-0.0924357, -3.2157, -0.3156, 22.8126, 0.882677, 2.1483, -0.101867, -0.0422003, 0.50274, 0.0687132, 0.972384, 0.0170583, -0.232086, 0.00913687
-0.040861, -3.26331, -0.240221, 22.7888, 0.882677, 2.1483, -0.0954584, -0.0699044, 0.48994, 0.0571367, 1.03704, 0.0114438, -0.235953, 0.00803581
-0.040861, -3.2157, -0.240221, 22.8126, 0.882677, 2.13548, -0.0954584, -0.0520633, 0.465046, 0.0808495, 1.07929, 0.00936946, -0.240455, 0.00761899
-0.068632, -3.26331, -0.21245, 22.8641, 0.889086, 2.1483, -0.133911, -0.0421715, 0.4832, 0.0816734, 1.13353, 0.0090166, -0.249898, 0.00615585
-0.0924357, -3.26331, -0.164843, 22.8641, 0.889086, 2.1483, -0.159545, -0.049109, 0.47299, 0.0853737, 1.14366, 0.0122349, -0.251457, -0.00386994
-0.116239, -3.26331, -0.113268, 22.8879, 0.882677, 2.1483, -0.127502, -0.0604224, 0.475128, 0.0993316, 1.16896, 0.0137128, -0.254832, -0.0408655
-0.0924357, -3.36646, -0.113268, 22.8403, 0.889086, 2.1483, -0.146728, -0.0722099, 0.482721, 0.118355, 1.21307, 0.0117851, -0.259131, -0.0464591
-0.068632, -3.36646, -0.0616935, 22.8403, 0.877184, 2.1483, -0.133911, -0.060531, 0.444036, 0.113035, 1.1715, 0.0142228, -0.263878, -0.048978
-0.0170573, -3.34266, -0.0378898, 22.8403, 0.877184, 2.13548, -0.0890497, -0.0405935, 0.439752, 0.122017, 1.11751, 0.00977273, -0.268824, -0.0426188
-0.0924357, -3.36646, -0.0378898, 22.9117, 0.882677, 2.13548, -0.101867, -0.00669417, 0.461475, 0.123658, 1.12794, 0.00866851, -0.278509, -0.026087
-0.040861, -3.41804, -0.0101188, 22.9117, 0.889086, 2.13548, -0.0890497, -0.0304871, 0.469827, 0.110985, 1.13919, 0.0111152, -0.284891, -0.0197414
-0.0170573, -3.41804, -0.0101188, 22.9395, 0.889086, 2.1483, -0.101867, -0.0158593, 0.459318, 0.107045, 1.17967, 0.0152069, -0.289744, -0.0126609
-0.068632, -3.36646, 0.0652596, 22.8879, 0.894579, 2.15563, -0.108276, -5.41327e-05, 0.467536, 0.0943614, 1.24545, 0.0169928, -0.289333, -0.0116551
0.0067464, -3.39423, 0.0374886, 22.9395, 0.894579, 2.1483, -0.165954, -0.0213762, 0.507086, 0.114986, 1.28216, 0.0196221, -0.289445, -0.0117614
0.0305501, -3.41804, 0.0652596, 22.9117, 0.894579, 2.16203, -0.121093, 0.00461713, 0.518283, 0.0987966, 1.35493, 0.0202502, -0.295729, -0.0232653
0.0543538, -3.44184, 0.0890633, 22.9117, 0.894579, 2.15563, -0.165954, 0.0228578, 0.518901, 0.0954539, 1.4002, 0.0199051, -0.296754, -0.0158148
0.0543538, -3.39423, 0.0890633, 22.9395, 0.894579, 2.1483, -0.121093, 0.0357063, 0.515273, 0.0961156, 1.38302, 0.0191855, -0.303278, -0.0208946
0.153536, -3.41804, 0.0890633, 22.9395, 0.900988, 2.1483, -0.101867, 0.0337209, 0.545074, 0.0873551, 1.35316, 0.0180947, -0.312299, -0.0110156
0.17734, -3.41804, 0.0890633, 22.9633, 0.900988, 2.15563, -0.0954584, 0.0723258, 0.551816, 0.0758853, 1.37253, 0.0199149, -0.319236, -0.00170881
0.228914, -3.41804, 0.0890633, 23.0387, 0.923876, 2.1483, -0.082641, 0.0884089, 0.560184, 0.0652971, 1.3724, 0.0202475, -0.322459, 0.00340782
0.228914, -3.39423, 0.0890633, 23.0149, 0.906481, 2.15563, -0.0954584, 0.105699, 0.569004, 0.0562901, 1.3854, 0.0299018, -0.329754, 0.00755453
0.328097, -3.36646, 0.0890633, 23.0903, 0.918383, 2.15563, -0.127502, 0.0980694, 0.588834, 0.0490581, 1.35569, 0.024486, -0.333167, 0.00524243
0.328097, -3.44184, 0.0374886, 23.0903, 0.918383, 2.1483, -0.127502, 0.127508, 0.61345, 0.0434906, 1.36006, 0.026098, -0.338088, -0.00363885
0.328097, -3.39423, 0.0136849, 23.1379, 0.923876, 2.16203, -0.127502, 0.122503, 0.589627, 0.0152225, 1.3402, 0.0256073, -0.346122, -0.00712108
0.3519, -3.41804, 0.0136849, 23.1141, 0.923876, 2.17485, -0.165954, 0.104072, 0.606969, -0.00597363, 1.33749, 0.0263621, -0.347511, -0.0078665
0.300326, -3.36646, 0.0136849, 23.1141, 0.935778, 2.17485, -0.146728, 0.0936828, 0.606671, -0.0105279, 1.37487, 0.0255302, -0.347037, -0.015793
0.375704, -3.34266, 0.0136849, 23.0625, 0.935778, 2.19499, -0.165954, 0.0528563, 0.635126, -0.00765601, 1.32066, 0.0290093, -0.351233, -0.0131568
0.375704, -3.34266, -0.0101188, 23.0625, 0.935778, 2.17485, -0.114684, 0.0639475, 0.659368, -0.00208305, 1.26712, 0.028703, -0.350208, -0.0147725
0.399508, -3.34266, -0.0854972, 23.1141, 0.935778, 2.18218, -0.121093, 0.060082, 0.668839, -0.00722767, 1.31121, 0.0272284, -0.362519, -0.00274575
0.375704, -3.36646, -0.0854972, 23.0387, 0.935778, 2.17485, -0.114684, 0.061773, 0.671984, -0.0398186, 1.4225, 0.0253793, -0.369504, 0.000889156
0.328097, -3.34266, -0.113268, 22.9871, 0.923876, 2.17485, -0.108276, 0.0434439, 0.661882, -0.0452512, 1.43196, 0.0235912, -0.379474, 0.00340299
0.328097, -3.29108, -0.188647, 22.9395, 0.923876, 2.17485, -0.133911, 0.00856606, 0.67068, -0.0517119, 1.41051, 0.0168257, -0.387308, 0.00514741
0.328097, -3.34266, -0.164843, 22.9117, 0.918383, 2.15563, -0.146728, -0.00670681, 0.700118, -0.0796103, 1.44559, 0.0140856, -0.394262, -0.00057373
0.300326, -3.26331, -0.188647, 22.9117, 0.918383, 2.1483, -0.114684, -0.0119924, 0.687195, -0.0673579, 1.51613, 0.0109385, -0.407678, -0.00585181
0.252718, -3.31489, -0.264025, 22.9395, 0.923876, 2.15563, -0.153137, -0.02545, 0.720415, -0.0622265, 1.54927, 0.0104327, -0.37126, -0.000558749
0.252718, -3.26331, -0.287829, 22.9117, 0.918383, 2.14189, -0.159545, -0.049893, 0.708415, -0.0848434, 1.63863, 0.0134964, -0.357871, -0.00685211
0.17734, -3.26331, -0.363207, 22.9395, 0.906481, 2.14189, -0.114684, -0.0541206, 0.728298, -0.0921622, 1.65722, 0.0128283, -0.365044, -0.0101622
0.129732, -3.29108, -0.363207, 22.9871, 0.91289, 2.1483, -0.159545, -0.0840522, 0.674802, -0.116481, 1.73292, 0.00789144, -0.376269, -0.000721934
0.0305501, -3.26331, -0.442553, 23.0149, 0.918383, 2.1483, -0.0954584, -0.108621, 0.642008, -0.109768, 1.78037, 0.00985533, -0.386727, -0.00666247
0.0067464, -3.29108, -0.466357, 23.0149, 0.918383, 2.15563, -0.114684, -0.152009, 0.649931, -0.128275, 1.79552, 0.0140225, -0.398874, 0.0054282
-0.040861, -3.26331, -0.49016, 23.0903, 0.906481, 2.17485, -0.108276, -0.162708, 0.649615, -0.129653, 1.84687, 0.0161705, -0.408662, 0.00536078
-0.140043, -3.26331, -0.517931, 23.1379, 0.906481, 2.16203, -0.121093, -0.16982, 0.672944, -0.12377, 1.82585, 0.0116871, -0.412947, 0.00586866
-0.215422, -3.26331, -0.59331, 23.1895, 0.900988, 2.16844, -0.121093, -0.198846, 0.691795, -0.117074, 1.82434, 0.0106743, -0.427037, 0.00239647
-0.215422, -3.26331, -0.565539, 23.2886, 0.894579, 2.17485, -0.146728, -0.22244, 0.708315, -0.133422, 1.83102, 0.00874078, -0.437321, 0.000515394
-0.263029, -3.26331, -0.59331, 23.3402, 0.882677, 2.18218, -0.140319, -0.205873, 0.722909, -0.109305, 1.86513, 0.00624363, -0.445632, -0.00601446
-0.286833, -3.26331, -0.617113, 23.3878, 0.882677, 2.20781, -0.146728, -0.197664, 0.735976, -0.0980083, 1.82866, 0.00140374, -0.452631, -0.00667964
-0.286833, -3.23951, -0.668688, 23.4394, 0.865282, 2.2014, -0.153137, -0.182328, 0.747902, -0.091515, 1.82245, 0.00111478, -0.452224, -0.00762024
-0.413786, -3.26331, -0.692492, 23.4632, 0.859789, 2.22795, -0.082641, -0.155564, 0.770056, -0.100841, 1.7759, -0.00449643, -0.461387, -0.00854837
-0.413786, -3.26331, -0.692492, 23.4394, 0.865282, 2.20781, -0.101867, -0.186718, 0.772045, -0.102692, 1.76907, -0.0064549, -0.462213, 0.00730327
-0.386015, -3.29108, -0.716296, 23.4632, 0.865282, 2.21514, -0.0954584, -0.17878, 0.777741, -0.0901965, 1.69423, -0.00186913, -0.477334, 0.00855815
-0.413786, -3.26331, -0.744067, 23.4632, 0.859789, 2.20781, -0.108276, -0.142775, 0.772412, -0.085014, 1.69052, 0.0024157, -0.487103, 0.00930284
-0.413786, -3.26331, -0.76787, 23.4394, 0.865282, 2.21514, -0.133911, -0.125636, 0.790145, -0.0852738, 1.71552, 0.00362128, -0.49968, 0.00558067
-0.413786, -3.23951, -0.716296, 23.4156, 0.870775, 2.2014, -0.146728, -0.105995, 0.742969, -0.0859257, 1.73911, 0.0082307, -0.507376, -0.00233221
-0.413786, -3.31489, -0.795641, 23.3878, 0.877184, 2.2014, -0.133911, -0.0876068, 0.742479, -0.0514934, 1.75901, 0.0136708, -0.520622, -0.00809593
-0.413786, -3.36646, -0.716296, 23.3402, 0.870775, 2.18218, -0.159545, -0.0719376, 0.717307, -0.0679917, 1.77789, 0.0191877, -0.530359, -0.0067014
-0.338407, -3.34266, -0.716296, 23.2886, 0.877184, 2.17485, -0.133911, -0.0597927, 0.69798, -0.0294329, 1.72596, 0.0181177, -0.545297, -0.0108661
