0.959685, -1.41165, 0.291264, 17.9821, 0.751536, 1.61362, -0.00729621, 
-0.650744, -4.33764, -1.19168, 20.2968, 0.716238, 1.82421, 0.00691547, 
0.322522, -0.684425, -0.0576456, 19.1727, 0.758677, 1.79116, -0.00550195, 
0.231203, -2.48571, -0.497904, 17.7078, 0.702563, 1.5435, 0.00235793, 
-0.601612, -0.755464, -1.29351, 18.4606, 0.684709, 1.68422, 0.000370888, 
0.0941251, -1.39723, -0.612986, 18.0638, 0.708917, 1.63409, 0.00151056, 
0.776423, -1.16891, 0.307263, 17.6805, 0.742212, 1.56267, -0.00714334, 
-1.42545, -1.19459, -2.64398, 17.0082, 0.591484, 1.48462, 0.00939809, 
1.58042, -1.61377, 1.21972, 18.5602, 0.799383, 1.6862, -0.0125539, 
-0.766081, -2.69725, -1.40461, 19.9826, 0.718239, 1.83337, 0.00917594, 
-0.24472, 2.33592, -1.24196, 15.5961, 0.641418, 1.39323, -0.00548057, 
0.356119, -6.32502, 0.10949, 21.5229, 0.793973, 1.94259, 0.00459789, 
-0.286391, -1.98585, -1.2909, 18.4543, 0.686591, 1.65923, 0.00175061, 
0.377053, -0.717782, -0.522617, 17.6214, 0.711168, 1.57938, -0.00494824, 
-0.114673, -0.671937, -0.349838, 18.1102, 0.716351, 1.64673, 0.000620314, 
-0.260549, -1.75503, -0.564884, 18.4463, 0.698305, 1.65668, -0.00126551, 
-0.466332, -0.547181, -1.53184, 17.8184, 0.677371, 1.61311, 0.00383427, 
0.763164, -3.92895, 0.092018, 19.5072, 0.767197, 1.74407, -0.00206614, 
-0.0269542, -2.23012, -0.35384, 19.4538, 0.742331, 1.78142, 0.00129898, 
-0.041274, -0.221456, -1.16007, 18.3257, 0.71259, 1.67384, -0.00357173, 
0.255251, -2.81669, -0.0297943, 18.6777, 0.730769, 1.6703, 0.000645659, 
0.14746, 0.307158, -0.62932, 17.4191, 0.709552, 1.57813, -0.00214182, 
-0.628732, -4.28254, -1.2615, 19.8119, 0.697271, 1.78435, 0.00901534, 
0.0509465, -1.63451, -0.991103, 18.5615, 0.716284, 1.66532, -0.00113628, 
-0.218304, 0.0280873, -0.464828, 17.8717, 0.702447, 1.63441, -0.00319676, 
0.626209, -1.97598, 0.144381, 18.3426, 0.743668, 1.64008, -0.00426163, 
-0.0624623, -3.04675, -1.12379, 19.2658, 0.715004, 1.74398, 0.00340442, 
-0.066574, -1.3118, -0.737049, 18.7106, 0.726825, 1.69911, 0.0015137, 
-0.0591863, -0.779021, -1.04523, 17.7757, 0.691914, 1.59329, -0.00182272, 
0.67574, -3.4448, 0.97442, 19.5743, 0.774857, 1.77219, -0.00612285, 
-0.679584, -2.13306, -2.05853, 18.334, 0.670203, 1.62242, 0.00904853, 
-0.281986, -1.35337, -1.26038, 19.7598, 0.736278, 1.85282, 0.00323129, 
0.320494, 0.611956, 0.117151, 15.8691, 0.673142, 1.38743, -0.00801981, 
-0.536827, -3.84736, -1.52471, 20.8139, 0.742349, 1.90529, 0.0100542, 
0.648887, -3.31146, 0.414046, 17.8874, 0.719394, 1.55192, -0.0036921, 
-0.302502, -2.59111, -0.983003, 19.3473, 0.71475, 1.75251, 0.000820838, 
-0.237252, -0.0295114, -1.26662, 17.7749, 0.692581, 1.61557, 0.00162733, 
0.81575, 0.916461, 0.747395, 17.4459, 0.749689, 1.62413, -0.00994052, 
-0.374066, -4.51855, -1.40646, 19.9495, 0.715601, 1.77403, 0.00795001, 
-0.538717, -0.787324, -1.47326, 17.3497, 0.655665, 1.53559, 0.00187723, 
0.605894, 0.285298, 0.567701, 18.1485, 0.757881, 1.67991, -0.00932402, 
-0.262746, -3.86869, -1.27789, 19.0259, 0.699752, 1.67019, 0.00595337, 
-0.000712526, -2.53747, -0.388416, 19.5753, 0.739087, 1.78536, -0.00188075, 
-0.189141, -0.847659, -1.19885, 17.398, 0.679168, 1.55299, 0.00412579, 
-0.682726, -2.6225, -1.5717, 18.972, 0.686887, 1.69097, 0.00588691, 
1.57864, -1.61279, 1.22366, 18.5591, 0.797598, 1.69593, -0.0120652, 
-0.479112, 0.152821, -1.47981, 17.7903, 0.677928, 1.62123, 0.000579812, 
0.212613, -3.63208, -0.0310556, 19.7466, 0.750895, 1.79788, 0.00154716, 
-0.379232, -1.70135, -0.743895, 17.7001, 0.675283, 1.55313, 0.000214511, 
0.484499, -0.22874, -0.390664, 18.3422, 0.751864, 1.68389, -0.00213001, 
-0.607558, -4.05359, -1.53351, 18.9479, 0.672027, 1.67523, 0.00906963, 
-0.219515, -0.395953, -1.201, 18.7322, 0.717495, 1.72053, -0.00139322, 
0.369035, -2.64309, -0.180272, 18.8243, 0.739843, 1.687, -0.000670296, 
0.254007, -2.36715, -0.00280812, 18.7372, 0.732991, 1.6898, -0.00148802, 
-0.0863059, -1.72291, -0.80187, 18.8493, 0.71743, 1.71502, -0.000662993, 
-0.790174, -2.67444, -1.71856, 18.4165, 0.665967, 1.62363, 0.00930445, 
0.93561, 1.37208, 0.582418, 16.6143, 0.728836, 1.50571, -0.0149999, 
-0.341089, -3.35913, -1.01946, 19.7564, 0.720593, 1.79518, 0.00503611, 
-0.0237715, -0.265617, -0.448237, 17.623, 0.701497, 1.59026, -0.00276491, 
-0.487918, -2.64622, -1.52126, 19.5936, 0.71366, 1.77018, 0.00475808, 
0.702362, -3.16384, -0.315324, 18.7547, 0.749223, 1.6734, 0.00239484, 
0.19202, -1.19182, -0.0650479, 18.9677, 0.74018, 1.75034, -0.00592447, 
-0.396566, 1.32556, -1.07338, 16.1058, 0.662893, 1.44509, 0.0102439, 
0.479618, -6.51393, 0.0733867, 21.2662, 0.782791, 1.90267, 0.000363428, 
-0.0848823, 0.256912, -1.14494, 17.3326, 0.688043, 1.56369, -0.00197043, 
-0.680883, 0.682825, -1.63344, 17.8801, 0.672816, 1.64912, 0.00026065, 
0.128812, -2.5319, -0.0530783, 18.1764, 0.708479, 1.60846, -0.00243653, 
0.813692, -4.52147, 0.340155, 20.3817, 0.795983, 1.83371, -0.00212022, 
-0.72147, 1.22532, -1.72867, 16.6513, 0.634094, 1.51231, -0.00048358, 
0.260722, -2.83785, -0.131093, 19.6764, 0.760328, 1.7841, -0.00205893, 
-0.00868263, -3.11108, -1.03411, 19.305, 0.718537, 1.73296, 0.00177577, 
-0.12963, 1.05973, -0.177133, 16.5604, 0.68333, 1.50013, -0.0024724, 
