0.000210927, -0.784935, -0.00033212, -2.35634, -0.000699651, 1.57047, 0.785668, 
0.000205254, -0.784938, -0.000330483, -2.35634, -0.000698939, 1.57047, 0.785664, 
0.00020457, -0.784932, -0.000327988, -2.35634, -0.000699651, 1.57046, 0.785665, 
0.000206012, -0.784935, -0.000327806, -2.35634, -0.000698328, 1.57047, 0.785666, 
0.000202595, -0.784933, -0.000329876, -2.35634, -0.000699651, 1.57047, 0.785663, 
0.0002047, -0.784935, -0.000330566, -2.35634, -0.000699651, 1.57047, 0.785666, 
0.000206613, -0.784936, -0.000329125, -2.35634, -0.000698939, 1.57047, 0.78567, 
0.000202977, -0.784938, -0.000330691, -2.35635, -0.000698939, 1.57047, 0.785666, 
0.000210767, -0.784938, -0.000328057, -2.35635, -0.000700261, 1.57047, 0.785666, 
0.000207332, -0.784938, -0.000327829, -2.35634, -0.000698939, 1.57047, 0.785668, 
0.000207393, -0.784933, -0.000329702, -2.35635, -0.000698939, 1.57047, 0.785667, 
0.000207413, -0.784936, -0.000327728, -2.35635, -0.000698328, 1.57047, 0.785671, 
0.00020742, -0.784939, -0.000331799, -2.35635, -0.000699651, 1.57047, 0.78567, 
0.000208911, -0.78494, -0.000334176, -2.35636, -0.000700261, 1.57047, 0.785663, 
0.000206253, -0.784938, -0.000330611, -2.35636, -0.000698939, 1.57047, 0.785666, 
0.000204806, -0.784938, -0.000330161, -2.35636, -0.000700871, 1.57046, 0.785665, 
0.000201358, -0.784936, -0.000330479, -2.35636, -0.000700261, 1.57047, 0.785666, 
0.000204478, -0.78494, -0.000329936, -2.35636, -0.000699651, 1.57047, 0.785666, 
0.000202641, -0.78494, -0.000327806, -2.35636, -0.000700261, 1.57047, 0.785668, 
0.000204255, -0.784934, -0.000329694, -2.35636, -0.000700871, 1.57046, 0.785665, 
0.000204237, -0.784938, -0.000327725, -2.35636, -0.000700261, 1.57047, 0.785664, 
0.000205901, -0.784934, -0.000327718, -2.35637, -0.000699651, 1.57046, 0.785667, 
0.000204689, -0.784938, -0.000327716, -2.35637, -0.000700261, 1.57047, 0.785669, 
0.000207069, -0.784938, -0.000331795, -2.35636, -0.000700871, 1.57047, 0.785671, 
0.000201555, -0.784935, -0.000328425, -2.35636, -0.000700261, 1.57047, 0.78567, 
0.000202873, -0.784935, -0.000326281, -2.35636, -0.000700261, 1.57046, 0.785671, 
0.000204333, -0.784936, -0.000329924, -2.35636, -0.000700871, 1.57047, 0.785666, 
0.000204263, -0.784935, -0.000328451, -2.35636, -0.000700261, 1.57047, 0.785668, 
0.00020804, -0.784933, -0.00033204, -2.35636, -0.000700871, 1.57047, 0.785665, 
0.000208743, -0.784932, -0.000325166, -2.35636, -0.000700871, 1.57047, 0.785665, 
0.000208977, -0.784936, -0.000327979, -2.35636, -0.000700261, 1.57046, 0.785664, 
0.000206924, -0.784933, -0.000329752, -2.35636, -0.000699651, 1.57047, 0.785662, 
0.00020624, -0.784931, -0.000329875, -2.35636, -0.000700871, 1.57047, 0.785664, 
0.000204342, -0.784929, -0.000332514, -2.35636, -0.000700261, 1.57047, 0.785667, 
0.000205936, -0.784936, -0.000328665, -2.35636, -0.000700871, 1.57047, 0.785668, 
0.00020424, -0.784938, -0.000330162, -2.35636, -0.000700261, 1.57047, 0.785665, 
0.000206362, -0.784934, -0.00033048, -2.35636, -0.000700871, 1.57046, 0.785666, 
0.00020874, -0.78493, -0.000326316, -2.35636, -0.000700871, 1.57046, 0.785669, 
0.000206845, -0.784934, -0.000327806, -2.35636, -0.000700261, 1.57047, 0.785668, 
0.000204543, -0.784932, -0.000329694, -2.35636, -0.000700871, 1.57047, 0.785668, 
0.000204333, -0.784926, -0.000326055, -2.35636, -0.000700871, 1.57047, 0.785668, 
0.000204263, -0.78493, -0.000327718, -2.35636, -0.000699651, 1.57047, 0.785666, 
0.000204699, -0.78493, -0.000326046, -2.35636, -0.000700261, 1.57047, 0.785665, 
0.000205402, -0.784932, -0.000327715, -2.35636, -0.000699651, 1.57047, 0.785667, 
0.000199886, -0.784934, -0.000331795, -2.35636, -0.000698939, 1.57046, 0.785665, 
0.000206214, -0.784932, -0.000328425, -2.35636, -0.000699651, 1.57046, 0.785664, 
0.000206003, -0.784928, -0.000329901, -2.35636, -0.000700871, 1.57046, 0.785667, 
0.000205933, -0.78493, -0.000327794, -2.35636, -0.000700261, 1.57047, 0.785667, 
0.000204699, -0.784931, -0.000328201, -2.35636, -0.000700261, 1.57047, 0.785663, 
0.000206612, -0.784928, -0.000328894, -2.35636, -0.000699651, 1.57047, 0.785667, 
0.000206596, -0.784933, -0.000328665, -2.35636, -0.000699651, 1.57046, 0.785668, 
0.000207148, -0.78493, -0.00032998, -2.35636, -0.000700261, 1.57047, 0.785666, 
0.000206871, -0.784931, -0.000329769, -2.35636, -0.000699651, 1.57047, 0.78567, 
0.000208353, -0.784933, -0.00032775, -2.35636, -0.000699651, 1.57046, 0.785673, 
0.000208847, -0.784933, -0.000327727, -2.35636, -0.000699651, 1.57047, 0.785667, 
0.00020354, -0.784937, -0.000329668, -2.35636, -0.000698939, 1.57047, 0.785669, 
0.000208356, -0.784933, -0.000329847, -2.35636, -0.000700261, 1.57047, 0.785666, 
0.000207178, -0.784935, -0.000328426, -2.35636, -0.000699651, 1.57047, 0.785663, 
0.000205671, -0.784933, -0.000328412, -2.35636, -0.000703457, 1.57047, 0.785668, 
0.000201646, -0.784933, -0.000328504, -2.35636, -0.000701326, 1.57046, 0.785666, 
0.000206244, -0.784937, -0.000329927, -2.35636, -0.000699294, 1.57046, 0.785667, 
0.000206013, -0.784935, -0.000327803, -2.35636, -0.000699769, 1.57047, 0.785661, 
0.000204266, -0.784931, -0.000327744, -2.35636, -0.0007003, 1.57046, 0.785667, 
0.000205911, -0.784938, -0.000326054, -2.35636, -0.000700274, 1.57046, 0.785666, 
0.000207851, -0.784937, -0.000327718, -2.35636, -0.000699655, 1.57047, 0.785669, 
0.00020803, -0.784931, -0.000329665, -2.35636, -0.000700873, 1.57047, 0.785668, 
0.000207069, -0.784933, -0.000329846, -2.35636, -0.000700261, 1.57047, 0.785667, 
0.000208794, -0.784937, -0.000326755, -2.35636, -0.000699651, 1.57046, 0.785668, 
0.000206214, -0.784933, -0.000330082, -2.35636, -0.000700871, 1.57046, 0.785668, 
0.000206003, -0.784933, -0.000326834, -2.35636, -0.000699651, 1.57047, 0.785665, 
0.000210013, -0.784935, -0.000330109, -2.35636, -0.000702194, 1.57046, 0.785665, 
0.00020708, -0.784931, -0.000325172, -2.35636, -0.000700261, 1.57047, 0.785669, 
0.000207309, -0.784935, -0.00032464, -2.35636, -0.000699651, 1.57046, 0.785666, 
0.000206925, -0.784933, -0.000326133, -2.35636, -0.000700261, 1.57046, 0.785663, 
0.000206701, -0.784935, -0.000327745, -2.35636, -0.000700261, 1.57047, 0.785662, 
0.000206722, -0.784935, -0.000329855, -2.35636, -0.000699651, 1.57046, 0.785663, 
0.000208122, -0.784933, -0.000328428, -2.35636, -0.000700261, 1.57047, 0.785663, 
0.00020812, -0.784933, -0.000327953, -2.35636, -0.000699651, 1.57047, 0.785666, 
0.000207099, -0.784933, -0.000329743, -2.35636, -0.000698939, 1.57046, 0.785667, 
0.000205645, -0.784933, -0.000327741, -2.35636, -0.000700261, 1.57046, 0.785661, 
0.000209058, -0.784935, -0.000327724, -2.35636, -0.000698939, 1.57047, 0.785667, 
0.000205281, -0.784933, -0.000329667, -2.35635, -0.000699651, 1.57047, 0.785667, 
0.00020838, -0.784933, -0.000329665, -2.35636, -0.000700871, 1.57046, 0.785667, 
0.000206725, -0.784931, -0.000329846, -2.35636, -0.000700261, 1.57047, 0.785669, 
0.000206634, -0.784932, -0.000330374, -2.35636, -0.000698939, 1.57046, 0.785667, 
0.00021078, -0.784935, -0.000326281, -2.35635, -0.000698328, 1.57046, 0.785666, 
0.000203535, -0.784931, -0.000327794, -2.35636, -0.000699651, 1.57046, 0.785666, 
0.000208173, -0.784933, -0.000329872, -2.35636, -0.000700261, 1.57046, 0.785668, 
0.000204336, -0.784932, -0.000330383, -2.35636, -0.000698939, 1.57046, 0.785665, 
0.000202593, -0.784933, -0.000332034, -2.35636, -0.000698939, 1.57046, 0.785665, 
0.00020591, -0.784931, -0.000330636, -2.35636, -0.000698939, 1.57046, 0.785662, 
0.000209981, -0.784933, -0.000330637, -2.35636, -0.000699651, 1.57046, 0.785664, 
0.000203269, -0.784932, -0.000332119, -2.35636, -0.000699651, 1.57046, 0.785664, 
0.000204465, -0.784932, -0.000330664, -2.35636, -0.000700261, 1.57046, 0.785669, 
0.000206437, -0.784932, -0.000328698, -2.35636, -0.000700261, 1.57046, 0.785667, 
0.000206635, -0.784934, -0.000329991, -2.35636, -0.000699651, 1.57046, 0.785664, 
0.000206604, -0.78493, -0.000326154, -2.35636, -0.000700261, 1.57046, 0.785665, 
0.000203531, -0.784933, -0.0003297, -2.35636, -0.000700871, 1.57046, 0.785666, 
0.000203531, -0.784932, -0.000327727, -2.35636, -0.000699651, 1.57046, 0.785668, 
0.000202882, -0.784928, -0.000331798, -2.35636, -0.000700261, 1.57046, 0.785668, 
0.000206006, -0.78493, -0.000326756, -2.35636, -0.000700871, 1.57046, 0.785668, 
0.000202593, -0.784933, -0.000327952, -2.35636, -0.000699651, 1.57046, 0.785668, 
0.000209989, -0.78493, -0.000327794, -2.35636, -0.000699651, 1.57046, 0.785669, 
0.000208743, -0.784928, -0.000326071, -2.35636, -0.000700261, 1.57046, 0.785668, 
0.000207306, -0.784933, -0.000335422, -2.35636, -0.000698939, 1.57046, 0.785667, 
0.000209055, -0.784931, -0.000326758, -2.35636, -0.000700871, 1.57046, 0.785666, 
0.00020528, -0.784927, -0.000327953, -2.35636, -0.000700871, 1.57046, 0.785663, 
0.000206249, -0.784936, -0.000328254, -2.35636, -0.000699651, 1.57045, 0.785664, 
0.000211765, -0.784929, -0.000330582, -2.35636, -0.000699651, 1.57045, 0.785664, 
0.000208596, -0.784929, -0.00033275, -2.35636, -0.000699651, 1.57045, 0.785662, 
0.000206148, -0.784929, -0.000327073, -2.35635, -0.000698939, 1.57045, 0.785665, 
0.000205981, -0.78493, -0.000328518, -2.35636, -0.000700871, 1.57045, 0.785666, 
0.000205926, -0.78493, -0.000330488, -2.35635, -0.000700261, 1.57045, 0.785666, 
0.000205907, -0.784932, -0.000332069, -2.35635, -0.000700261, 1.57045, 0.785666, 
0.00020256, -0.784928, -0.000330466, -2.35636, -0.000701583, 1.57045, 0.785669, 
0.000204689, -0.78493, -0.000327982, -2.35635, -0.000699651, 1.57045, 0.785668, 
