q0, q1, q2, q3, q4, q5, q6
-0.000323925, 0.000271182, 0.000771214, 0.000586425, 0.000803657, -0.00020896, 0.000559052
8.96403e-05, -0.000290858, 0.000414112, 0.000297491, 0.000390716, 4.35789e-05, 0.00026737
-0.00568676, -0.000193905, -0.000280737, 0.000198328, 0.000274718, 2.90526e-05, 0.000178247
-0.00543008, -0.00012927, -0.000836772, 0.000132218, 0.000193827, -0.000217991, 0.00113608
-0.00401401, -8.61801e-05, 0.000648578, -0.000468666, 0.000340679, 9.20319e-05, 0.000486122
0.00331698, 0.00676675, -0.000124427, 0.000244368, -0.000411133, -0.000413363, 0.000595349
0.00251376, 0.00582637, -0.00128938, 0.00136934, -0.000473033, 0.000436501, -0.000620354
0.000696242, -0.000197526, -0.00382925, 0.000912892, -0.000311976, 5.36419e-05, -0.000142302
0.00254631, 0.00180043, -0.000626124, 0.00116541, -0.000442808, 3.57613e-05, -9.48678e-05
0.00291414, 0.000268622, 0.000549284, -0.00166917, -0.000496755, 0.0002612, 0.00068274
0.00388173, 0.001751, 0.000990271, 0.000392477, -0.000533195, 0.00068276, 0.000183893
0.00288401, 0.00300581, 0.00576402, -0.00266939, -0.00103256, 0.000455173, -0.000860749
0.000372649, 0.00354643, 0.00637763, -0.000436001, -0.000891023, -0.000205178, -0.000336474
0.00465488, 0.00358995, 0.00743743, 0.00171465, -0.00123767, 0.000134482, -0.000936393
0.004268, 0.0106703, 0.00765302, 0.00267029, -0.00146892, 8.96548e-05, -0.000386903
0.00771561, 0.0142592, 0.00984664, 0.0039232, -0.00206401, 0.000534488, 0.00123404
0.00738775, 0.0134994, 0.00906543, 0.00545236, -0.00225737, 0.000831043, 0.000314064
0.00947501, 0.0168112, 0.0105054, 0.00585537, -0.00214899, 7.93108e-05, 0.000718002
0.0100904, 0.0186566, 0.0128678, 0.00679856, -0.0033992, 5.28739e-05, 0.000207401
0.0137738, 0.0252062, 0.0141132, 0.00523641, -0.0033511, 0.000747326, -0.000845077
0.0164786, 0.0274979, 0.0162908, 0.00364182, -0.00396331, 0.000498217, 0.000182601
0.0172381, 0.0275165, 0.0143322, 0.004254, -0.0052531, 0.000569504, 0.000121734
0.0196654, 0.0314185, 0.0177968, 0.00367197, -0.00479054, 0.000650937, 0.000827141
0.0183661, 0.0351557, 0.0191928, 0.00625343, -0.00471954, 0.000671317, 0.000551427
0.0217309, 0.0366801, 0.0189686, 0.005167, -0.000491903, 0.000447544, -0.000378367
0.0235517, 0.0409896, 0.0248198, 0.00560844, 0.00378275, -0.000210263, 0.000256382
0.0236955, 0.0485002, 0.0251102, 0.00538498, 0.00564105, 0.000368451, -0.000575064
0.0251073, 0.0486667, 0.0310072, 0.00582213, 0.00765494, 0.000245634, 0.000362609
0.0304808, 0.0456218, 0.0348385, 0.00381549, 0.00867499, 0.000638474, -2.95279e-05
