0, -0.000209039, -0.00029005, -0.000677348, 0.000688548, 0.000156966, -0.00021211, -0.000487093, 
0.001, 0.000417453, -0.000193367, -0.000451565, -9.77802e-05, 0.000104644, 9.59416e-05, -0.000562088, 
0.001, 0.00148473, 0.000427901, 0.000905382, -0.000714801, 6.97626e-05, -0.000173406, 0.0013546, 
0.001, -0.00142303, -0.000828357, 4.67763e-05, 0.000729892, -0.000156942, 0.000359108, -0.000588901, 
0.001, -0.000948689, 0.001211, 3.11842e-05, -7.02172e-05, -0.000104628, 2.04195e-06, 0.00109937, 
0.001, 1.71547e-05, -0.000399092, -0.000628824, -4.68115e-05, -0.000510562, -0.000236001, 0.00968043, 
0.001, 0.000568248, 0.00149718, 0.00078721, -0.00123763, 0.00172999, 0.00162908, 0.0115915, 
0.001, -0.00138441, -0.000208308, -0.00068162, 0.000704747, 0.00722573, 0.00119094, 0.0101822, 
0.001, -0.000366125, 0.00218118, -0.000454413, 0.000275633, 0.00691619, 0.00207079, 0.0107024, 
0.001, 0.00498682, -0.000502438, -0.000302942, 0.00105542, 0.0130077, 0.00333441, 0.0111113, 
0.001, 0.00185028, -0.00249408, -0.000758773, -0.00164658, 0.0171797, 0.00894027, 0.0106977, 
0.001, 0.000336624, -0.00100528, -0.000505849, 7.48107e-05, 0.0214167, 0.0132094, 0.01108, 
0.001, -0.000262652, -0.000362713, -0.00154366, 0.000986674, 0.0288265, 0.0201682, 0.0172487, 
0.001, -0.000610003, -0.000498412, -0.00158592, -0.000243595, 0.0335601, 0.0315434, 0.0306871, 
0.001, -0.000315236, -0.00117434, -0.000500466, 0.000906302, 0.0475963, 0.0520036, 0.0456066, 
0.001, 0.000415229, 0.000279192, -0.000333644, -0.00263278, 0.0639093, 0.0677149, 0.0677996, 
0.001, -0.00143499, 0.000634686, -0.000779241, -0.00520374, 0.0809669, 0.0841512, 0.0870921, 
0.001, -0.00203171, -0.000214879, -0.00172592, -0.00651959, 0.0977959, 0.098422, 0.103942, 
0.001, -0.00132554, 0.000352666, -0.00170743, -0.00751583, 0.120025, 0.119335, 0.119619, 
0.001, -0.00206842, 0.000839055, -0.0017879, -0.0059492, 0.14087, 0.140472, 0.143369, 
0.001, -0.0025691, 0.00228836, -0.00119193, -0.0124388, 0.15784, 0.157152, 0.166323, 
0.001, -0.00225734, -0.000263357, -0.00135143, -0.0131618, 0.175738, 0.175818, 0.182712, 
0.001, -0.00270217, 0.000918786, -0.00210738, -0.0140606, 0.196898, 0.193679, 0.199014, 
0.001, -0.00179458, 0.000598073, -0.00261135, -0.0100469, 0.211189, 0.21401, 0.224277, 
0.001, -0.00119124, 0.00103749, -0.0017409, -0.00840923, 0.225835, 0.22945, 0.242502, 
0.001, -0.00190392, 0.00124034, -0.0011606, -0.00654162, 0.243339, 0.240482, 0.261033, 
0.001, -0.00302962, 0.00137761, -0.000124118, -0.00714732, 0.258687, 0.250727, 0.279788, 
0.001, -0.00548674, 0.00212026, -0.00073236, -0.0102723, 0.283854, 0.272817, 0.295198, 
0.001, -0.00283167, 0.00141008, -0.00104505, -0.00747216, 0.297794, 0.294014, 0.312097, 
0.001, -0.00442343, 0.0020511, -0.00190313, -0.00544941, 0.310148, 0.313079, 0.329683, 
0.001, -0.00255384, 0.00201509, -0.00303199, -0.00519034, 0.329059, 0.319754, 0.342081, 
0.001, -0.00182384, 0.00189876, -0.00202133, -0.00307385, 0.343882, 0.34122, 0.348869, 
0.001, -0.00242047, 0.00247118, -0.00134755, -0.00289627, 0.361079, 0.361362, 0.368782, 
0.001, -0.00168187, 0.00276026, -0.000898367, -0.00207891, 0.383725, 0.369105, 0.388835, 
0.001, 0.000590831, 0.00926207, -0.00124853, -0.00084738, 0.399596, 0.39108, 0.403218, 
0.001, 0.000912327, 0.00789869, 0.000374076, 0.00111503, 0.411597, 0.405858, 0.416138, 
0.001, 0.00178586, 0.00621077, -0.000307428, 3.12729e-05, 0.429486, 0.414887, 0.428342, 
0.001, 0.00116899, 0.00619487, 0.00035186, 0.00173724, 0.444529, 0.432351, 0.44291, 
0.001, 0.00187676, 0.00434825, -0.000322239, 0.00177263, 0.460359, 0.447065, 0.461721, 
0.001, 0.00188865, 0.00482583, -0.00142125, 0.0011554, 0.481849, 0.464309, 0.473275, 
0.001, 4.3567e-05, 0.00445366, -0.000390689, 0.00186413, 0.490076, 0.484891, 0.489817, 
0.001, -0.000534597, 0.00250441, -0.000817271, 0.00299117, 0.50315, 0.493083, 0.500343, 
0.001, 0.00140172, 0.00405874, -0.00110166, 0.00198299, 0.51281, 0.507346, 0.510625, 
0.001, 0.00204426, 0.00275764, -0.000177628, 0.00252008, 0.517199, 0.513584, 0.534179, 
0.001, 0.00256639, 0.00364052, 0.00108801, 0.00278743, 0.538873, 0.52197, 0.544735, 
0.001, 0.00170876, 0.00134254, 0.000725338, 0.00250321, 0.548432, 0.536472, 0.558404, 
0.001, 0.00169437, 0.0014737, 0.0022468, 0.0022221, 0.556927, 0.563816, 0.571392, 
0.001, 0.00177798, 0.00155567, 0.00205468, 0.003242, 0.570453, 0.578464, 0.584425, 
0.001, 0.00229803, 0.00225583, 0.0020194, 0.00160254, 0.583448, 0.596335, 0.604013, 
0.001, 0.00153134, 0.00206992, 0.000696652, 0.00283012, 0.598813, 0.607825, 0.600724, 
0.001, 0.00102038, 0.000830053, 0.00111405, 0.00244244, 0.613086, 0.617404, 0.621451, 
0.001, -0.000433757, 0.00111537, 0.00129951, 0.00283389, 0.63423, 0.634124, 0.638055, 
0.001, -0.000289459, 0.000190657, -0.000340085, 0.00300226, 0.645476, 0.650493, 0.64877, 
0.001, 0.00157005, 0.000130022, 0.00042289, 0.00200103, 0.652964, 0.665494, 0.669332, 
0.001, 0.000396923, -0.00111756, 0.00204516, 0.00133367, 0.668088, 0.693075, 0.684881, 
0.001, 0.000264494, -0.000743396, 0.000806631, 0.00265209, 0.678966, 0.706623, 0.697832, 
0.001, 0.00138266, -0.00105118, 0.00165138, 4.62229e-06, 0.701627, 0.715413, 0.716746, 
0.001, -0.000841531, -0.00014305, 0.00295696, 0.00176617, 0.729605, 0.734487, 0.723698, 
0.001, 0.000645354, -0.0012083, 0.00076488, 0.00117734, 0.741927, 0.748725, 0.736272, 
0.001, -0.000219416, -0.00145463, 0.00227316, 0.00254804, 0.754395, 0.753745, 0.748357, 
0.001, -0.000703118, -0.00152617, 0.000309013, 0.000492208, 0.763082, 0.770329, 0.765261, 
0.001, -0.00102558, -0.00278039, 0.000855622, -0.00022872, 0.770733, 0.779901, 0.776497, 
0.001, -0.000126924, -0.00129657, 0.000570415, -0.000709327, 0.803763, 0.793915, 0.773367, 
0.001, 0.0011218, -0.00197784, 0.000937089, -0.00167934, 0.809147, 0.812359, 0.794328, 
0.001, -0.00045857, -0.00131843, 0.00183115, 8.68479e-05, 0.812921, 0.826867, 0.818586, 
0.001, -0.000862532, -0.00319891, 0.00177758, 0.000614696, 0.83144, 0.837545, 0.840018, 
0.001, -0.000575026, -0.00278215, 0.00415472, 0.000966598, 0.843049, 0.850179, 0.863286, 
0.001, 0.00137988, -0.00361796, 0.00276981, 0.001294, 0.853864, 0.870856, 0.863378, 
0.001, 0.00147673, -0.00912913, 0.00128973, 0.00197629, 0.865646, 0.880749, 0.883762, 
0.001, -0.000221941, -0.00836266, 0.00446025, 0.00196713, 0.876519, 0.887417, 0.895974, 
0.001, -0.00126159, -0.00716654, 0.0014639, 0.00307466, 0.885521, 0.907891, 0.921521, 
0.001, -0.000841059, -0.00618007, 0.000609344, 0.00140015, 0.899364, 0.920545, 0.936428, 
0.001, -0.00121032, -0.00609985, 0.00231214, -0.000829803, 0.913549, 0.957119, 0.954731, 
0.001, -0.000157267, -0.00367217, 0.00220524, -0.00111002, 0.937283, 0.958924, 0.962959, 
0.001, 0.00100878, -0.00368356, 0.00155041, -0.000740012, 0.951788, 0.967303, 0.975622, 
0.001, 0.000672519, -0.00431031, 0.00294984, -0.00105015, 0.969779, 0.979658, 0.995171, 
0.001, -0.000108466, -0.00414849, 0.000805273, -0.000143291, 0.970883, 0.990022, 1.00475, 
0.001, 0.00169093, -0.00281705, 0.00177713, -0.00065234, 0.973108, 0.999835, 1.01518, 
0.001, 0.00289052, -0.003123, 0.00232377, -0.00164132, 0.989773, 1.0142, 1.03195, 
0.001, 0.00545349, -0.00520934, 0.00221784, -0.00341426, 1.01545, 1.02703, 1.04286, 
0.001, 0.00242923, -0.00551602, 0.00381289, -0.0034826, 1.05714, 1.03648, 1.02795, 
0.001, -0.000143748, -0.00268083, 0.00320225, -0.00287855, 1.0511, 1.04062, 1.04319, 
0.001, 0.00166741, -0.00315108, 0.00214287, -0.00312546, 1.0503, 1.04731, 1.05645, 
0.001, 0.0011116, -0.00277561, 0.00022818, -0.00143402, 1.06878, 1.05871, 1.07166, 
0.001, 0.00139068, -0.00193896, 0.000156639, -0.00271925, 1.0744, 1.07253, 1.08266, 
0.001, 0.00148393, -0.00135906, 0.000664627, -0.00357607, 1.07646, 1.08663, 1.0815, 
0.001, 0.00275253, -0.00216228, 0.000445627, -0.00303366, 1.08675, 1.10619, 1.10397, 
0.001, 0.00239183, -0.00393124, 0.00282811, -0.00202244, 1.0887, 1.11209, 1.13034, 
0.001, 0.00159455, -0.00355695, 0.00335042, -0.000698681, 1.10283, 1.1276, 1.13539, 
0.001, 0.000506224, -0.00459879, 0.00363398, -0.000465787, 1.12005, 1.13564, 1.14544, 
0.001, -0.00142576, -0.00228885, 0.00312493, 0.000246287, 1.14645, 1.17044, 1.15962, 
0.001, -0.000393692, -0.00129115, 0.000985951, 0.00192743, 1.16371, 1.17128, 1.16347, 
0.001, -0.000262461, 0.000660921, -0.000467306, 0.00425462, 1.17807, 1.17332, 1.165, 
0.001, -0.0012886, 0.00146588, -0.00201341, 0.00571327, 1.18957, 1.16924, 1.14361, 
0.001, 0.000254559, -0.000921856, -0.00250268, 0.00677851, 1.19206, 1.18329, 1.15775, 
0.001, -0.000943918, -0.000159661, -0.00163393, 0.00628225, 1.20445, 1.18775, 1.17719, 
0.001, 0.00113396, 0.0027868, 0.00134945, 0.00650821, 1.22159, 1.1949, 1.18857, 
0.001, 0.00131278, 0.00235736, 0.00147586, 0.00786528, 1.23412, 1.19801, 1.20847, 
0.001, 0.001432, 0.00152858, 0.0022049, 0.00756357, 1.24338, 1.20665, 1.19195, 
0.001, 0.000397856, 0.00210043, 0.00213047, 0.0116063, 1.25018, 1.21962, 1.21444, 
0.001, -0.000941189, 0.000819296, 0.000778888, 0.00975392, 1.25867, 1.23627, 1.22867, 
0.001, 2.21548e-05, 0.0022913, -0.000681024, 0.0118218, 1.26921, 1.24495, 1.24015, 
0.001, 0.00177801, 0.00151393, -0.00100622, 0.0133192, 1.28355, 1.2675, 1.25498, 
0.001, 0.000535725, 0.000999085, -0.000110546, 0.0118496, 1.28631, 1.27341, 1.27709, 
0.002, -0.00307184, 0.00235111, -0.00143749, 0.0121734, 1.29284, 1.29558, 1.32013, 
0.001, -0.00149108, 0.00221271, -0.00151368, 0.00914241, 1.30737, 1.30875, 1.30957, 
0.001, 0.000212373, 0.00147191, 0.000198399, 0.00533383, 1.31256, 1.31804, 1.33363, 
0.001, 0.00134801, 0.00209248, -0.00364231, 0.00261385, 1.32976, 1.33997, 1.36071, 
0.001, 0.000898672, 0.000836359, -0.00324488, 0.000573169, 1.34625, 1.34007, 1.37556, 
0.001, -0.00116412, 0.000556211, -0.00356458, 0.00144853, 1.34652, 1.33918, 1.37609, 
0.001, -0.00198251, 0.00226777, -0.00372899, 0.000512349, 1.37603, 1.34698, 1.3514, 
0.001, 0.000998378, 0.00121297, -0.0013892, -0.00537869, 1.36776, 1.36678, 1.37805, 
0.001, 0.000665585, -0.000204329, -0.00285952, -0.0035421, 1.37036, 1.3804, 1.39229, 
0.001, 0.00165015, 0.00121529, 9.72393e-05, -0.0139334, 1.3793, 1.40001, 1.39908, 
0.001, 0.000543288, -0.000287413, 0.00168352, -0.0131097, 1.37957, 1.39923, 1.41978, 
0.001, 0.000362192, -0.000109997, 0.000294718, -0.0113608, 1.38997, 1.39326, 1.40395, 
0.001, -0.000408153, -0.00233217, -0.00170027, -0.0108358, 1.39239, 1.39467, 1.40733, 
0.001, 0.000377512, -0.00206569, -0.00123364, -0.0142329, 1.40131, 1.41332, 1.42734, 
0.001, -0.00216118, -0.000785882, -0.00145434, -0.0148706, 1.41777, 1.43742, 1.44567, 
0.001, -0.000791171, 0.000708327, -0.00102588, -0.0148583, 1.4317, 1.44793, 1.4599, 
0.001, -0.00349711, -0.000714841, -0.00258221, -0.0121969, 1.43154, 1.47427, 1.47003, 
0.001, -0.00233141, -0.00101885, -0.00175315, -0.00783093, 1.44142, 1.45755, 1.46956, 
0.001, -0.00387432, -0.000668338, -0.00295577, -0.00707872, 1.43401, 1.46345, 1.47879, 
0.001, -0.000819643, 0.000119424, 0.000424518, -0.00783423, 1.44813, 1.47379, 1.46381, 
0.001, 0.00298005, 0.000642556, 0.00203288, -0.00323277, 1.44971, 1.47761, 1.47735, 
0.001, 0.00486356, 0.00163939, 0.000138806, -0.000569838, 1.46695, 1.47445, 1.48831, 
0.001, 0.00389199, -0.000110051, 0.00129144, 0.00148193, 1.47032, 1.48299, 1.49728, 
0.001, 0.00083142, 0.000578832, 0.00206175, 0.0016883, 1.4644, 1.4947, 1.51465, 
0.001, -0.000652146, 0.000387827, 0.00369032, 0.00257882, 1.50149, 1.50721, 1.48374, 
0.001, -0.000434764, 0.00137363, 0.00486989, 0.00213636, 1.5115, 1.51783, 1.50821, 
0.001, 0.00323663, 0.000360032, 0.00148098, 0.00588999, 1.52138, 1.52414, 1.52705, 
0.001, 0.00271457, -0.000315973, 0.000985535, 0.00732237, 1.52105, 1.52957, 1.55683, 
0.001, -0.00106715, -0.000859649, 0.000655685, 0.00830999, 1.52169, 1.52643, 1.5635, 
0.001, -0.00312429, -0.00112945, -0.00197673, 0.0083433, 1.54671, 1.52325, 1.54268, 
0.001, -0.000319619, -0.00019581, -0.00187539, 0.00550703, 1.5515, 1.5479, 1.56279, 
0.001, 0.00275658, 0.00163296, -0.00693091, 0.00195955, 1.56129, 1.56471, 1.57699, 
0.001, 0.00239453, 0.00285207, -0.00569759, -0.00113752, 1.56764, 1.56392, 1.59187, 
0.001, 0.00159636, 0.00134471, -0.00613128, -0.00542172, 1.56713, 1.5711, 1.59595, 
0.001, 0.000507426, 0.000896585, -0.00408573, -0.00836483, 1.55023, 1.61613, 1.61341, 
0.001, 0.00265833, -0.00116543, -0.000170427, -0.00846651, 1.54864, 1.619, 1.61897, 
0.001, 0.0053915, -0.00309694, 0.00254384, -0.00862382, 1.5641, 1.61309, 1.6244, 
0.001, 0.00415115, -0.00327101, 0.0100227, -0.00631339, 1.57806, 1.62223, 1.60423, 
0.001, 0.00221062, -0.00329426, 0.00893422, -0.00847271, 1.56991, 1.61809, 1.61171, 
0.001, -0.000939106, -0.00219615, 0.00470563, -0.00951678, 1.59294, 1.62326, 1.61479, 
0.001, -0.00118288, -0.00146408, 0.00231521, -0.00623597, 1.59594, 1.62823, 1.63182, 
0.001, -0.0014382, 0.000787199, 6.86397e-05, -0.00273028, 1.59125, 1.62822, 1.63298, 
0.001, -0.00272204, 0.00108162, 0.000262065, -0.00151552, 1.63654, 1.62611, 1.59676, 
0.001, -0.00357793, 0.00183471, -0.000869487, -0.00151122, 1.6299, 1.64096, 1.6154, 
0.001, -0.00526215, 0.000109525, -0.0011076, -0.000216337, 1.61746, 1.63744, 1.62611, 
0.001, -0.00118805, -0.000483791, 0.00176571, 0.00242117, 1.62993, 1.64198, 1.63322, 
0.001, 0.00394087, -0.000322524, 0.00180239, 0.00490699, 1.6166, 1.64457, 1.6442, 
0.001, 0.00671053, -0.000215013, 0.00366577, 0.00365294, 1.62151, 1.62668, 1.65383, 
0.001, 0.00391688, 0.000970284, 0.0048952, 0.00471675, 1.62124, 1.63564, 1.65116, 
0.001, 0.00333153, 0.00185328, 0.00449877, 0.00712924, 1.62541, 1.64797, 1.66369, 
0.001, -0.000394745, 0.00234915, 0.00357764, 0.0136618, 1.62928, 1.64061, 1.64249, 
0.001, 0.00048947, 0.00537994, 0.00240949, 0.0160574, 1.63923, 1.63026, 1.64828, 
0.001, -0.00129006, 0.00440712, 0.000660231, 0.0145715, 1.65512, 1.66826, 1.66636, 
0.001, -0.00371955, 0.00137261, -0.00112783, 0.0105262, 1.67115, 1.66108, 1.68649, 
0.001, -0.00239709, 0.00162021, -0.00357512, 0.0102666, 1.67204, 1.66221, 1.69256, 
0.001, -0.0015361, -0.00168548, -0.0029232, 0.00997764, 1.67366, 1.67163, 1.67486, 
0.001, 0.00143525, -0.00224665, -0.00121681, 0.00642809, 1.6795, 1.66197, 1.699, 
